DL,DP,HE,HK,HL,PU,SE,SL,WEIGHT,MOTORIZED_PIECES_COUNT,TOTAL_VOLUME_CUBIC_FOOT,HAZMAT_FLAG,FREEZABLE_FLAG,NODE_VISIT_CNT,dock_availability_indicator,forklift_availability_indicator,customer_location_type,DWELL_TIME
2,0,0,0,0,0,0,0,1724,2,231.2,FALSE,FALSE,44,Y,Y,Business/Commercial,20.366667
1,0,0,0,0,0,0,0,2263,2,441.77,FALSE,FALSE,39,Y,Y,Business/Commercial,42.533333
1,0,0,0,0,0,0,0,446,1,286.83,FALSE,FALSE,20,N,N,Business/Commercial,13.083333
0,0,0,0,0,2,0,0,796,2,115.34,FALSE,FALSE,79,Y,Y,Business/Commercial,50.8
1,0,0,0,0,0,0,0,7173,7,340.48,FALSE,FALSE,37,Y,Y,Distribution Center,50.516667
2,0,0,0,0,0,0,0,665,2,145.68,FALSE,FALSE,221,Y,Y,Distribution Center,18.966667
1,0,0,0,0,0,0,0,898,1,510.58,FALSE,FALSE,21,N,Y,Business/Commercial,13
1,0,0,0,0,0,0,0,2211,7,1239.66,FALSE,FALSE,14,Y,Y,Distribution Center,51.483333
0,0,0,0,0,1,0,0,930,1,242.66,FALSE,FALSE,72,Y,Y,Business/Commercial,21.416667
1,0,0,0,0,0,0,0,2011,2,130.21,FALSE,FALSE,45,N,N,Residential: Public Storage Facility,59.366667
0,0,0,0,0,1,0,0,1312,1,165.66,FALSE,FALSE,17,Y,N,Business/Commercial,36.05
1,0,0,0,0,0,0,0,214,1,72.43,FALSE,FALSE,94,Y,N,Business/Commercial,17.783333
1,0,0,0,0,0,0,0,393,1,197.33,FALSE,FALSE,53,Y,Y,Business/Commercial,32.383333
1,0,0,0,0,0,0,0,1476,2,364,FALSE,FALSE,44,Y,Y,Distribution Center,43
1,0,0,0,0,0,0,0,1005,1,61.11,TRUE,FALSE,27,Y,N,Business/Commercial,29.033333
1,0,0,0,0,0,0,0,431,1,182.22,FALSE,FALSE,15,N,N,Business/Commercial,31.05
1,0,0,0,0,0,0,0,1082,1,538.57,FALSE,FALSE,10,Y,N,University/College,43.866667
1,0,0,0,0,0,0,0,474,1,467.44,FALSE,FALSE,54,Y,Y,Business/Commercial,29.566667
0,0,0,0,0,1,0,0,1003,1,284.29,FALSE,FALSE,72,Y,Y,Business/Commercial,51.65
1,0,0,0,0,0,0,0,9729,11,1210,FALSE,FALSE,43,Y,Y,Business/Commercial,75.383333
0,0,0,0,0,1,0,0,939,1,432.33,FALSE,FALSE,26,Y,Y,Business/Commercial,36.916667
0,0,0,0,0,1,0,0,1041,0,383,FALSE,FALSE,10,Y,Y,Business/Commercial,51.016667
1,0,0,0,0,0,0,0,1864,1,291.09,FALSE,FALSE,34,Y,Y,Government Sites: Other Government Sites,26.433333
0,0,0,0,0,1,0,0,18165,7,432.53,FALSE,FALSE,67,Y,Y,Business/Commercial,39.783333
1,0,0,0,0,0,0,0,11750,7,473.64,FALSE,FALSE,26,Y,Y,Business/Commercial,73.95
1,0,0,0,0,0,0,0,1253,1,458.66,FALSE,FALSE,53,Y,Y,Business/Commercial,39.45
1,0,0,0,0,0,0,0,594,1,372.87,FALSE,FALSE,15,N,Y,Business/Commercial,14.766667
1,0,0,0,0,0,0,0,1555,1,268.36,FALSE,FALSE,52,Y,Y,Business/Commercial,27.383333
1,0,0,0,0,0,0,0,878,1,209.33,FALSE,FALSE,23,N,Y,Business/Commercial,16.15
1,0,0,0,0,0,0,0,443,1,249.88,FALSE,FALSE,29,N,Y,Business/Commercial,20.55
0,0,0,0,0,1,0,0,960,1,328.77,FALSE,FALSE,25,Y,Y,Business/Commercial,44.666667
0,0,0,0,0,1,0,0,615,1,183.44,FALSE,FALSE,32,Y,Y,Business/Commercial,46.1
1,0,0,0,0,0,0,0,1147,1,271.5,FALSE,FALSE,23,Y,Y,Distribution Center,62.483333
0,0,0,0,0,1,0,0,808,1,93.83,FALSE,FALSE,35,N,Y,Business/Commercial,17.05
15,0,0,0,0,0,0,0,16475,44,1349.3,FALSE,FALSE,286,Y,Y,Business/Commercial,164.15
1,0,0,0,0,0,0,0,1232,1,493,FALSE,FALSE,50,N,Y,Business/Commercial,25.333333
0,0,0,0,0,1,0,0,1612,1,245.88,FALSE,FALSE,45,Y,Y,Business/Commercial,47.516667
1,0,0,0,0,0,0,0,1880,1,128.92,FALSE,FALSE,15,Y,Y,Business/Commercial,27.15
0,0,0,0,0,1,0,0,1537,3,587.66,FALSE,FALSE,84,Y,Y,Business/Commercial,29.766667
1,0,0,0,0,0,0,0,394,1,313.23,FALSE,FALSE,27,N,Y,Shopping Mall/Strip Mall,12.266667
1,0,0,0,0,0,0,0,1421,1,306.44,FALSE,FALSE,17,N,N,Business/Commercial,31.666667
0,0,0,0,0,4,0,0,2190,4,568.49,FALSE,FALSE,145,Y,Y,Distribution Center,36.616667
1,0,0,0,0,0,0,0,788,3,341.93,FALSE,FALSE,23,Y,Y,Business/Commercial,24.833333
1,0,0,0,0,0,0,0,1618,2,678,FALSE,FALSE,12,N,N,Residential: Business Operating Within a Private Residence,34.75
1,0,0,0,0,0,0,0,696,1,403,FALSE,FALSE,12,Y,N,Business/Commercial,18
1,0,0,0,0,0,0,0,4612,4,497.1,FALSE,FALSE,47,N,Y,Business/Commercial,23.983333
1,0,0,0,0,0,0,0,4484,1,350.31,FALSE,FALSE,30,Y,Y,Business/Commercial,19.433333
1,0,0,0,0,0,0,0,230,1,192.95,FALSE,FALSE,22,N,Y,Business/Commercial,14.75
1,0,0,0,0,0,0,0,827,1,470,FALSE,FALSE,12,N,Y,Business/Commercial,34.2
2,0,0,0,0,0,0,0,2200,2,444.3,FALSE,FALSE,60,Y,Y,Business/Commercial,44.566667
1,0,0,0,0,0,0,0,9501,8,686.66,FALSE,FALSE,70,Y,Y,Business/Commercial,27.75
1,0,0,0,0,0,0,0,1667,2,409,FALSE,FALSE,26,Y,Y,Business/Commercial,33.433333
0,0,0,0,0,2,0,0,5037,4,309.93,FALSE,FALSE,31,Y,Y,Business/Commercial,47.766667
1,0,0,0,0,0,0,0,1721,6,799.66,FALSE,FALSE,18,Y,Y,Business/Commercial,39.4
1,0,0,0,0,0,0,0,4348,3,544.84,FALSE,FALSE,144,Y,Y,Distribution Center,25.9
1,0,0,0,0,0,0,0,1887,0,316.66,FALSE,FALSE,81,Y,N,Distribution Center,41.966667
1,0,0,0,0,0,0,0,1718,1,347.33,FALSE,FALSE,83,Y,Y,Business/Commercial,23.016667
1,0,0,0,0,0,0,0,745,1,258.32,FALSE,FALSE,9,N,N,Business/Commercial,27.533333
1,0,0,0,0,0,0,0,1135,1,159.66,FALSE,FALSE,49,Y,Y,Business/Commercial,38.35
4,0,0,0,0,0,0,0,4281,8,534.53,FALSE,FALSE,77,N,Y,Construction/Utility Sites: Construction Site,38.433333
3,0,0,0,0,0,0,0,9115,8,395.02,FALSE,FALSE,194,Y,Y,Business/Commercial,46.166667
0,0,0,0,0,1,0,0,1063,1,395.5,FALSE,FALSE,54,Y,Y,Business/Commercial,24.783333
1,0,0,0,0,0,0,0,205,1,368.33,FALSE,FALSE,99,Y,Y,Business/Commercial,28.066667
0,0,0,0,0,1,0,0,1673,3,583.48,FALSE,FALSE,178,Y,Y,Business/Commercial,21.866667
1,0,0,0,0,1,0,0,830,1,396.42,FALSE,FALSE,151,Y,Y,Distribution Center,44.516667
1,0,0,0,0,0,0,0,622,1,75.51,FALSE,FALSE,93,Y,N,Business/Commercial,16.383333
1,0,0,0,0,0,0,0,501,1,158.78,FALSE,FALSE,47,Y,Y,Business/Commercial,35.433333
1,0,0,0,0,0,0,0,317,1,449.11,FALSE,FALSE,19,N,N,Business/Commercial,27.283333
1,0,0,0,0,0,0,0,81,0,121.25,FALSE,FALSE,15,Y,Y,"Piers, Wharfs, CFS: Pier or Wharf",31.983333
1,0,0,0,0,0,0,0,1301,1,576,FALSE,FALSE,15,N,N,Government Sites: Other Government Sites,26.966667
0,0,0,0,0,1,0,0,1222,1,499.33,FALSE,FALSE,11,N,Y,Business/Commercial,14.1
1,0,0,0,0,0,0,0,389,1,220.33,FALSE,FALSE,13,N,Y,Business/Commercial,36.316667
1,0,0,0,0,0,0,0,1400,4,713.33,FALSE,FALSE,18,Y,N,Business/Commercial,27.966667
0,0,0,0,0,1,0,0,834,1,662.44,FALSE,FALSE,62,Y,Y,Business/Commercial,35.45
1,0,0,0,0,0,0,0,1498,1,239.83,FALSE,FALSE,27,Y,Y,Business/Commercial,22.833333
0,0,0,0,0,1,0,0,1439,3,404.33,FALSE,FALSE,44,Y,Y,Business/Commercial,36.333333
1,0,0,0,0,0,0,0,1830,1,309.01,FALSE,FALSE,14,Y,Y,Distribution Center,26.483333
1,0,0,0,0,0,0,0,2959,3,316.47,FALSE,FALSE,8,Y,N,Grocery Warehouse,35.133333
2,0,0,0,0,0,0,0,2497,4,105.19,FALSE,FALSE,123,Y,Y,Distribution Center,18.116667
0,0,0,0,0,5,0,0,12617,19,2274.31,FALSE,FALSE,91,Y,Y,Distribution Center,78.016667
0,0,0,0,0,1,0,0,958,1,300.16,FALSE,FALSE,229,Y,Y,Distribution Center,10.616667
1,0,0,0,0,0,0,0,430,1,344.37,FALSE,FALSE,35,Y,Y,Business/Commercial,22.183333
1,0,0,0,0,0,0,0,5623,3,356.4,TRUE,FALSE,34,Y,Y,Business/Commercial,27.3
0,0,0,0,0,5,0,0,1627,4,623.95,FALSE,FALSE,366,Y,Y,Business/Commercial,50.066667
1,0,0,0,0,0,0,0,2062,1,144.3,FALSE,FALSE,31,Y,Y,Business/Commercial,24.8
0,0,0,0,0,3,0,0,4543,6,325.87,FALSE,FALSE,80,Y,Y,Business/Commercial,41.4
1,0,0,0,0,0,0,0,2457,1,269.15,FALSE,FALSE,116,Y,Y,Business/Commercial,72.316667
1,0,0,0,0,0,0,0,606,1,302.17,FALSE,FALSE,17,Y,Y,Business/Commercial,27.333333
0,0,0,0,0,1,0,0,1727,1,204.69,FALSE,FALSE,39,Y,Y,Business/Commercial,39.716667
1,0,0,0,0,0,0,0,2024,2,819,FALSE,FALSE,13,N,Y,Business/Commercial,38.366667
0,0,0,0,0,1,0,0,1300,1,213.12,FALSE,FALSE,87,Y,Y,Distribution Center,34.433333
1,0,0,0,0,0,0,0,579,1,264.62,FALSE,FALSE,35,Y,Y,Distribution Center,32.45
1,0,0,0,0,0,0,0,584,1,246.44,FALSE,FALSE,45,N,Y,Business/Commercial,42.15
1,0,0,0,0,0,0,0,200,1,469.4,FALSE,FALSE,10,Y,N,Business/Commercial,25.1
1,0,0,0,0,0,0,0,905,1,355.3,FALSE,FALSE,33,N,Y,Business/Commercial,15.766667
1,0,0,0,0,0,0,0,441,1,72.75,TRUE,FALSE,12,N,N,Residential: Business Operating Within a Private Residence,35.216667
2,0,0,0,0,4,0,0,8536,9,433.48,FALSE,FALSE,130,Y,Y,Business/Commercial,131.316667
0,0,0,0,0,1,0,0,2221,1,425.92,FALSE,FALSE,38,Y,Y,Business/Commercial,17.383333
0,0,0,0,0,1,0,0,1965,1,242.87,TRUE,TRUE,57,Y,Y,Business/Commercial,22.966667
2,0,0,0,0,0,0,0,2834,4,451.46,FALSE,FALSE,104,Y,Y,Business/Commercial,23.316667
1,0,0,0,0,0,0,0,305,1,330.16,FALSE,FALSE,52,N,Y,Business/Commercial,25.033333
0,0,0,0,0,2,0,0,1792,3,243.88,FALSE,FALSE,107,Y,Y,Business/Commercial,23.816667
1,0,0,0,0,0,0,0,1973,1,506.08,FALSE,FALSE,15,Y,Y,Distribution Center,34.25
1,0,0,0,0,0,0,0,6056,6,722.1,FALSE,FALSE,9,U,Y,U,37.55
0,0,0,0,0,1,0,0,1203,1,485.44,FALSE,FALSE,46,Y,Y,Business/Commercial,24
1,0,0,0,0,0,0,0,1662,1,457.16,FALSE,FALSE,32,N,Y,Business/Commercial,20.55
1,0,0,0,0,0,0,0,10688,52,1749.59,FALSE,FALSE,18,Y,Y,Business/Commercial,65.8
0,0,0,0,0,1,0,0,1547,0,483.86,FALSE,FALSE,98,Y,Y,Business/Commercial,32.283333
0,0,0,0,0,1,0,0,629,1,420.81,FALSE,FALSE,78,Y,Y,Business/Commercial,16.633333
1,0,0,0,0,0,0,0,1950,1,226.14,FALSE,FALSE,54,N,Y,Business/Commercial,46.816667
1,0,0,0,0,0,0,0,865,0,215.96,FALSE,FALSE,30,N,Y,Shopping Mall/Strip Mall,17.85
0,0,0,0,0,1,0,0,2441,1,59.5,FALSE,FALSE,9,Y,Y,Business/Commercial,15.8
0,0,0,0,0,1,0,0,2820,2,626,FALSE,FALSE,149,Y,Y,Business/Commercial,84.283333
2,0,0,0,0,0,0,0,1087,1,419.16,FALSE,FALSE,57,Y,Y,Business/Commercial,35.866667
1,0,0,0,0,0,0,0,3121,0,976.05,FALSE,FALSE,150,Y,Y,Business/Commercial,45.7
1,0,0,0,0,0,0,0,576,1,469.6,FALSE,FALSE,15,N,N,Business/Commercial,24.7
1,0,0,0,0,0,0,0,1351,1,498.54,FALSE,FALSE,78,Y,Y,Business/Commercial,23.55
0,0,0,0,0,2,0,0,1903,5,379.72,FALSE,FALSE,155,Y,Y,Business/Commercial,52.183333
1,0,0,0,0,0,0,0,604,1,409.77,FALSE,FALSE,19,N,Y,Business/Commercial,27.716667
2,0,0,0,0,0,0,0,1272,2,462.86,FALSE,FALSE,57,Y,Y,Business/Commercial,64.6
1,0,0,0,0,0,0,0,3485,1,457.88,FALSE,FALSE,22,N,Y,Business/Commercial,13
2,0,0,0,0,0,0,0,461,2,456.99,FALSE,FALSE,25,Y,Y,Business/Commercial,35.066667
1,0,0,0,0,0,0,0,1381,1,521.77,FALSE,FALSE,14,N,Y,Business/Commercial,31.8
1,0,0,0,0,0,0,0,2481,2,484.69,FALSE,FALSE,20,N,Y,Business/Commercial,46.6
1,0,0,0,0,0,0,0,651,1,462.03,FALSE,FALSE,17,N,Y,Construction/Utility Sites: Construction Site,22.366667
1,0,0,0,0,0,0,0,2873,9,608.4,FALSE,FALSE,15,N,Y,Business/Commercial,43.916667
1,0,0,0,0,0,0,0,1149,1,150.85,FALSE,FALSE,12,Y,Y,Distribution Center,25.733333
0,0,0,0,0,1,0,0,1226,1,150.79,FALSE,FALSE,87,Y,Y,Business/Commercial,26.233333
2,0,0,0,0,0,0,0,881,2,307.5,FALSE,FALSE,221,Y,Y,Business/Commercial,84.733333
2,0,0,0,0,0,0,0,3861,6,774.25,FALSE,FALSE,33,Y,Y,Business/Commercial,38.2
0,0,0,0,0,2,0,0,2593,3,436.05,FALSE,FALSE,82,Y,Y,Business/Commercial,47.116667
1,0,0,0,0,0,0,0,864,0,307.47,FALSE,FALSE,12,Y,Y,Business/Commercial,35.683333
1,0,0,0,0,1,0,0,1201,2,254.35,FALSE,FALSE,16,N,N,Business/Commercial,54.15
2,0,0,0,0,0,0,0,283,2,211.12,FALSE,FALSE,22,Y,Y,Business/Commercial,36.683333
0,0,0,0,0,1,0,0,589,1,349.66,FALSE,FALSE,30,Y,Y,Business/Commercial,21.7
1,0,0,0,0,0,0,0,647,1,151.9,FALSE,FALSE,390,Y,Y,Distribution Center,22.266667
1,0,0,0,0,0,0,0,2761,2,434.07,FALSE,FALSE,82,Y,Y,Business/Commercial,32.366667
6,0,0,0,0,0,0,0,3903,8,678.19,FALSE,FALSE,126,Y,Y,Distribution Center,54.133333
1,0,0,0,0,0,0,0,1331,2,73.33,FALSE,FALSE,274,Y,Y,Business/Commercial,22.566667
1,0,0,0,0,0,0,0,786,1,436.77,FALSE,FALSE,20,Y,Y,Business/Commercial,11.133333
0,0,0,0,0,2,0,0,1210,1,394.18,FALSE,FALSE,30,Y,Y,Business/Commercial,33.666667
0,0,0,0,0,1,0,0,644,1,370.62,FALSE,FALSE,127,Y,N,Business/Commercial,41.283333
1,0,0,0,0,0,0,0,1175,1,241.44,FALSE,FALSE,26,Y,Y,Business/Commercial,33.233333
1,0,0,0,0,0,0,0,1207,1,90.37,FALSE,FALSE,26,N,Y,Business/Commercial,29.283333
0,0,0,0,0,1,0,0,1238,1,446.98,FALSE,FALSE,52,Y,Y,Business/Commercial,22.983333
1,0,0,0,0,1,0,0,2053,2,551.19,FALSE,FALSE,76,N,Y,Business/Commercial,35.916667
1,0,0,0,0,0,0,0,762,1,215.36,FALSE,FALSE,9,N,Y,Construction/Utility Sites: Construction Site,21.133333
0,0,0,0,0,1,0,0,980,1,107.29,FALSE,FALSE,72,Y,Y,Business/Commercial,59.083333
0,0,0,0,0,1,0,0,1200,1,382.92,FALSE,FALSE,16,Y,Y,Business/Commercial,22.033333
0,0,0,0,0,2,0,0,3513,5,555.7,FALSE,FALSE,17,Y,Y,Business/Commercial,34
1,0,0,0,0,0,0,0,1200,1,323.93,FALSE,FALSE,186,Y,Y,Business/Commercial,18.266667
0,0,0,0,0,1,0,0,208,1,96.33,FALSE,FALSE,25,Y,Y,Business/Commercial,25.616667
1,0,0,0,0,0,0,0,2532,1,250.33,FALSE,FALSE,59,Y,Y,Business/Commercial,29.566667
1,0,0,0,0,0,0,0,888,1,325.55,FALSE,FALSE,152,Y,Y,Business/Commercial,18.216667
0,0,0,0,0,1,0,0,917,1,380.94,FALSE,FALSE,73,Y,Y,Distribution Center,29.233333
1,0,0,0,0,0,0,0,765,0,117.47,FALSE,FALSE,15,N,N,Business/Commercial,17.366667
1,0,0,0,0,0,0,0,597,1,507.81,FALSE,FALSE,15,Y,Y,Business/Commercial,24.183333
1,0,0,0,0,0,0,0,594,1,458.5,FALSE,FALSE,10,N,N,"Residential: School (K-12), Pre-School, Day Care",21.433333
1,0,0,0,0,0,0,0,234,1,379.05,FALSE,FALSE,16,N,Y,Business/Commercial,34.1
2,0,0,0,0,1,0,0,2751,4,305.07,FALSE,FALSE,121,Y,Y,Business/Commercial,43.316667
0,0,0,0,0,1,0,0,1258,1,350.66,FALSE,FALSE,27,Y,Y,Business/Commercial,23.766667
1,0,0,0,0,0,0,0,2769,4,276.88,FALSE,FALSE,37,Y,Y,Business/Commercial,57.933333
0,0,0,0,0,1,0,0,690,1,69.77,FALSE,FALSE,28,Y,N,Grocery Warehouse,40.383333
1,0,0,0,0,0,0,0,1368,1,516.32,FALSE,FALSE,26,N,Y,Business/Commercial,36.766667
1,0,0,0,0,0,0,0,356,1,407.23,FALSE,FALSE,50,N,Y,Distribution Center,29.933333
1,0,0,0,0,0,0,0,2384,4,373.4,FALSE,FALSE,65,Y,Y,Distribution Center,62.85
0,0,0,0,0,5,0,0,11091,14,534.12,FALSE,FALSE,94,Y,Y,Business/Commercial,85.066667
1,0,0,0,0,0,0,0,206,1,191.25,FALSE,FALSE,17,Y,Y,Business/Commercial,29.133333
1,0,0,0,0,0,0,0,1725,3,614.95,FALSE,FALSE,20,N,N,Residential: Business Operating Within a Private Residence,28.766667
1,0,0,0,0,0,0,0,490,0,263.47,FALSE,FALSE,21,N,N,Residential: Residence,17.266667
1,0,0,0,0,0,0,0,2685,1,427.07,FALSE,FALSE,37,Y,Y,Business/Commercial,23.016667
1,0,0,0,0,0,0,0,851,1,447.22,FALSE,FALSE,22,Y,Y,Business/Commercial,21.166667
1,0,0,0,0,0,0,0,646,1,426.5,FALSE,FALSE,48,N,Y,Business/Commercial,17.333333
4,0,0,0,0,0,0,0,10342,16,860.48,FALSE,FALSE,143,Y,Y,Business/Commercial,43.116667
0,0,0,0,0,2,0,0,1220,2,681.35,FALSE,FALSE,268,Y,Y,Business/Commercial,32.666667
0,0,0,0,0,1,0,0,273,1,250.39,FALSE,FALSE,45,Y,Y,Business/Commercial,30.566667
0,0,0,0,0,1,0,0,1023,2,220.55,FALSE,FALSE,59,Y,N,Business/Commercial,30.9
2,0,0,0,0,0,0,0,1410,4,458.32,FALSE,FALSE,45,Y,Y,Business/Commercial,47.716667
1,0,0,0,0,0,0,0,1234,1,324.66,FALSE,FALSE,174,Y,Y,Business/Commercial,56.933333
0,0,0,0,0,1,0,0,651,1,110.38,FALSE,FALSE,225,Y,Y,Business/Commercial,27.45
0,0,0,0,0,8,0,0,11400,23,1102.93,FALSE,FALSE,75,Y,Y,Business/Commercial,45.9
0,0,0,0,0,2,0,0,3950,6,658.99,FALSE,FALSE,47,Y,Y,Business/Commercial,47.366667
1,0,0,0,0,0,0,0,1560,4,456.41,FALSE,FALSE,114,Y,Y,Business/Commercial,17
1,0,0,0,0,0,0,0,3622,1,459.77,FALSE,FALSE,13,N,Y,Residential: Farm,23.183333
0,0,0,0,0,2,0,0,852,2,298.46,FALSE,FALSE,168,Y,Y,Business/Commercial,27.533333
1,0,0,0,0,0,0,0,2709,2,223.25,FALSE,FALSE,21,N,Y,Construction/Utility Sites: Construction Site,32.483333
0,0,0,0,0,1,0,0,12987,10,830.33,FALSE,FALSE,28,Y,Y,Business/Commercial,32.85
1,0,0,0,0,0,0,0,2283,1,606,FALSE,FALSE,29,N,Y,Business/Commercial,19.183333
1,0,0,0,0,0,0,0,782,1,419.35,FALSE,FALSE,13,N,Y,Business/Commercial,23.816667
0,0,0,0,0,2,0,0,5308,7,1017.23,FALSE,FALSE,76,Y,Y,Business/Commercial,61.883333
4,0,0,0,0,0,0,0,984,3,433.18,FALSE,FALSE,142,Y,Y,Business/Commercial,19
1,0,0,0,0,0,0,0,583,1,251.22,FALSE,FALSE,15,Y,Y,Grocery Warehouse,31.033333
0,0,0,0,0,3,0,0,2489,8,562.21,FALSE,FALSE,17,Y,Y,Business/Commercial,43.666667
1,0,0,0,0,0,0,0,756,1,271.88,FALSE,FALSE,90,Y,Y,Business/Commercial,34.7
1,0,0,0,0,0,0,0,549,1,311.66,FALSE,FALSE,10,Y,N,Business/Commercial,38.033333
0,0,0,0,0,1,0,0,411,1,76.57,FALSE,FALSE,16,Y,Y,Business/Commercial,19.416667
1,0,0,0,0,0,0,0,2515,5,564.89,FALSE,FALSE,20,Y,N,Business/Commercial,41.716667
0,0,0,0,0,1,0,0,1061,1,448.77,FALSE,FALSE,36,Y,Y,Business/Commercial,37.783333
1,0,0,0,0,0,0,0,192,1,432.7,FALSE,FALSE,31,Y,Y,Business/Commercial,17.4
1,0,0,0,0,0,0,0,1328,1,397.77,FALSE,FALSE,35,Y,Y,Business/Commercial,24.8
1,0,0,0,0,0,0,0,792,1,275.52,FALSE,FALSE,23,Y,N,Business/Commercial,16.6
1,0,0,0,0,0,0,0,341,1,207.83,FALSE,FALSE,53,Y,Y,Business/Commercial,26.083333
0,0,0,0,0,1,0,0,398,1,208.77,FALSE,FALSE,40,Y,Y,Business/Commercial,35.566667
1,0,0,0,0,0,0,0,554,1,348,FALSE,FALSE,14,N,Y,Government Sites: Other Government Sites,17.2
1,0,0,0,0,0,0,0,1371,2,399.46,FALSE,FALSE,16,Y,Y,Business/Commercial,20.8
1,0,0,0,0,0,0,0,1035,2,526.33,FALSE,FALSE,16,Y,N,Government Sites: Post Office,24.216667
1,0,0,0,0,0,0,0,1334,1,410.58,TRUE,FALSE,54,Y,Y,Business/Commercial,23.716667
1,0,0,0,0,0,0,0,283,1,222.22,FALSE,FALSE,33,Y,Y,Business/Commercial,17.05
0,0,0,0,0,1,0,0,627,2,280,FALSE,FALSE,95,Y,Y,Business/Commercial,31.183333
1,0,0,0,0,0,0,0,571,1,250.66,FALSE,FALSE,13,Y,Y,Business/Commercial,17.65
1,0,0,0,0,0,0,0,1322,2,510.26,FALSE,FALSE,41,Y,Y,Business/Commercial,48.566667
1,0,0,0,0,0,0,0,1454,1,358.48,FALSE,FALSE,35,Y,Y,Business/Commercial,36.566667
0,0,0,0,0,1,0,0,907,1,409.56,FALSE,FALSE,49,Y,Y,Business/Commercial,25.25
0,0,0,0,0,1,0,0,481,3,433.9,FALSE,FALSE,152,N,Y,Business/Commercial,43.083333
0,0,0,0,0,1,0,0,1792,1,356.43,FALSE,FALSE,71,Y,Y,Business/Commercial,39.85
1,0,0,0,0,0,0,0,755,1,463.66,FALSE,FALSE,277,Y,Y,Business/Commercial,17.766667
1,0,0,0,0,0,0,0,526,1,461.81,FALSE,FALSE,40,Y,Y,Business/Commercial,35.35
0,0,0,0,0,1,0,0,2833,1,427.75,FALSE,FALSE,17,Y,Y,Business/Commercial,54.55
1,0,0,0,0,0,0,0,793,1,421.5,FALSE,FALSE,39,Y,Y,Business/Commercial,22.3
1,0,0,0,0,2,0,0,7675,10,485.72,FALSE,FALSE,147,Y,Y,Business/Commercial,56.45
1,0,0,0,0,0,0,0,9658,5,398.51,FALSE,FALSE,17,Y,Y,Business/Commercial,43.183333
1,0,0,0,0,0,0,0,559,4,475.47,FALSE,FALSE,27,N,Y,Business/Commercial,30.583333
1,0,0,0,0,0,0,0,2989,2,729.31,FALSE,FALSE,12,N,Y,Business/Commercial,21.333333
1,0,0,0,0,0,0,0,2839,3,351.86,FALSE,FALSE,65,Y,Y,Business/Commercial,35.2
0,0,0,0,0,3,0,0,26167,9,782.88,FALSE,FALSE,103,Y,Y,Business/Commercial,47.6
0,0,0,0,0,1,0,0,637,1,337.62,FALSE,FALSE,46,N,N,Residential: Business Operating Within a Private Residence,21.283333
1,0,0,0,0,0,0,0,2680,1,235.44,FALSE,FALSE,32,N,Y,Business/Commercial,27.916667
1,0,0,0,0,0,0,0,1148,6,345.49,FALSE,FALSE,72,N,Y,Business/Commercial,29
1,0,0,0,0,0,0,0,783,1,161.4,FALSE,FALSE,45,Y,Y,Distribution Center,31.866667
0,0,0,0,0,3,0,0,1835,6,873.73,FALSE,FALSE,304,Y,Y,Distribution Center,59.3
1,0,0,0,0,0,0,0,3684,6,728.22,FALSE,FALSE,125,Y,Y,Business/Commercial,33.45
1,0,0,0,0,0,0,0,5784,2,385.54,FALSE,FALSE,34,Y,Y,Business/Commercial,26.35
0,0,0,0,0,1,0,0,1491,1,468.5,FALSE,FALSE,36,N,Y,Business/Commercial,48.95
1,0,0,0,0,0,0,0,786,1,186.11,FALSE,FALSE,191,Y,Y,Business/Commercial,72.433333
1,0,0,0,0,0,0,0,863,2,479.33,FALSE,FALSE,94,Y,Y,Business/Commercial,49.283333
1,0,0,0,0,0,0,0,3195,3,539.4,FALSE,FALSE,49,Y,Y,Business/Commercial,24.5
1,0,0,0,0,0,0,0,1051,1,159.11,FALSE,FALSE,21,N,Y,Business/Commercial,33.116667
1,0,0,0,0,0,0,0,974,2,165.06,FALSE,FALSE,40,Y,Y,Business/Commercial,25.4
1,0,0,0,0,0,0,0,2249,3,198.96,FALSE,FALSE,219,Y,Y,Distribution Center,17.333333
1,0,0,0,0,0,0,0,6249,2,673.27,FALSE,FALSE,52,Y,Y,Business/Commercial,37.35
0,0,0,0,0,2,0,0,1400,2,426.66,FALSE,FALSE,51,Y,Y,Business/Commercial,33.083333
0,0,0,0,0,3,0,0,5017,4,597.28,FALSE,FALSE,97,Y,Y,Business/Commercial,54.2
0,0,0,0,0,3,0,0,4153,12,1034.66,FALSE,FALSE,112,Y,Y,Business/Commercial,29.716667
0,0,0,0,0,1,0,0,267,0,145.94,FALSE,FALSE,17,Y,Y,Business/Commercial,23.716667
1,0,0,0,0,0,0,0,1654,2,540.88,FALSE,FALSE,15,Y,Y,Business/Commercial,47
1,0,0,0,0,0,0,0,1582,2,388.11,FALSE,FALSE,576,Y,N,"Piers, Wharfs, CFS: Pier or Wharf",76.283333
0,0,0,0,0,1,0,0,1480,1,238.72,FALSE,FALSE,30,N,Y,Business/Commercial,28.283333
0,0,0,0,0,1,0,0,4814,5,233.91,FALSE,FALSE,17,Y,Y,Business/Commercial,43.783333
0,0,0,0,0,1,0,0,852,2,208.38,FALSE,FALSE,91,Y,Y,Business/Commercial,49.233333
0,0,0,0,0,1,0,0,2455,3,687.11,FALSE,FALSE,38,Y,Y,Business/Commercial,28
